days_since_rain,air_temp,humidity,sunlight_intensity,soil_moisture,nutrient_level,pH,rainfall_last_24h,watering_duration_last,,needs_watering
10,28.10904981108598,26.28764707150976,775.4423126428948,21.93858379005279,3.215621282123492,6.892402970665202,0,0.8744879234669084,,1
7,17.148876400547717,38.399887443896475,665.7562253315165,48.80189535886772,6.939155791579822,6.409146570942577,4.666198234097582,2.1857093953596705,,1
10,21.364314120875658,26.941154545473573,787.1910124,21.667296811917453,5.970920599356369,6.935620351477901,3.616459317052165,0.045222738,,1
0,23.762406822242475,79.81481601475794,387.92512770646107,90,7.442941497579687,6.693207775,5.972109328,0.921803018,,0
5,24.62783285449977,52.85348888,596.9117900069936,57.00727782352007,4.685675377388634,6.808757151,5.472308690567117,2.1648302149555008,,0
7,28.103360487753392,41.53789510063072,703.9720759043032,47.23778668475051,2.1879554241647994,7.009392209039029,1.707551761834678,2.553962561221308,,1
4,25.888505004666268,52.96841268164083,603.7258537066261,66.62462808064194,6.334900630014222,6.4302379066339155,7.005795009,7.801020910952868,,0
3,18.323278206449494,64.58447213685653,487.51173865758665,78.22834805545594,6.349876412018367,6.594652480816161,3.826365327896215,3.1098346511143284,,0
1,26.900989255029817,67.47639813,379.8399572305428,88.46762745100999,3.9711940468722577,6.937197284,4.773592142280269,1.6070757422786195,,0
5,28.052928726419115,58.80027981844801,547.8977793878448,63.56647728543394,4.825800544960073,7.429466442364024,2.203222100212766,7.992868438767823,,0
5,27.79895224,55.41219876467252,575.6398539402536,66.28879347830113,9.306261292463882,6.758575299601556,5.053351432909284,4.609719406798342,,0
10,30.403903627773108,22.71224250267535,782.4039341091745,23.96112318266944,5.633267263015436,6.977340835,0,0.6694641083019643,,1
0,29.16961077274452,78.45395461475069,361.50019669012715,90,6.8771507716514595,6.767908559042456,7.9292941315942045,0.4206923034233165,,0
8,27.295900396142184,36.239217972047086,655.1941667875053,40.18411612682101,5.219208207,7.382673678426889,0,3.379291682868442,,1
10,24.649171442706766,31.59587255,777.1939586262906,29.86571849036289,3.491636521376212,6.275833499910423,0,2.4621451636135108,,1
5,16.69519533242004,61.702252230115725,609.0713310056985,70.31859507382353,5.795690103844914,6.828386313400808,5.0622802653795125,4.677284204340386,,0
2,27.148091095662927,60.62413765177128,509.7514732917782,82.71560826,5.681274527656674,6.312336789931382,3.934367356250962,4.027464647735447,,0
3,26.038438435815557,65.57513039573709,492.12884734458396,78.22894528330788,5.520146113597955,6.048028528838985,2.438325751540615,2.9441805073716445,,0
10,26.357894185976868,29.199336022166797,779.3501088928283,29.070828053149654,5.862430997392329,6.889238615935345,3.6701731974263794,12.889126305275116,,1
3,18.616257120898453,68.35670038225233,473.6650845576345,80.41073209258127,6.317121925974764,6.841849338844238,1.9782157577417463,2.288068874098343,,0
2,19.594717297958688,71.06598314118844,478.4280414812612,86.09719256612172,5.8198596584954325,6.714548918677339,3.599396237098891,0.3600885996237535,,0
9,30.26576426666452,31.240153341305906,717.5785682904593,33.99187113136308,4.483192598463163,6.7681417729880735,5.597683850213478,5.2855576843854415,,1
2,24.802224230716725,68.40473032,508.6563907,83.60919479114878,6.583421749874327,7.729489830221377,8.817427037431951,0.8704688417284376,,0
2,28.40750348686312,66.01987071598255,390.7066754032944,87.32302808351672,3.660753893613092,6.722547459,8.917194630810982,4.505818052022796,,0
3,25.141591880652307,70.38003569299299,502.0185163773769,78.11138268713003,3.5395710512589598,6.9530373083750225,2.953622669198266,9.447146623968514,,0
6,25.148780697478728,50.106558243359714,655.0553669595871,53.34332580758634,6.8870165936418815,6.605190554115835,6.292108715,3.580043489073765,,0
3,29.691419029879988,74.50595342876504,529.1917258161252,77.76100193552864,6.608424326562428,6.888569772512181,0.9531415166939654,2.7192451788726317,,0
8,22.41977635891313,39.69669593092689,854.6516831990248,33.43831456288889,5.9311255619111565,6.728529897483314,0,1.8507046061924077,,1
0,25.480603884704916,76.45796616544769,417.4900012283954,90,4.325461794293914,6.676844455181081,0,1.3596041003217352,,0
7,22.688623556474788,37.43142803693586,629.7972701578994,48.557040630449755,5.1505068711911095,7.345669559660097,7.218604605695589,1.3062489827603079,,1
6,22.82751886283842,40.98430161872027,635.2267876455463,50.65855447164607,5.684703902776195,7.153155488955301,0.008060453,3.034877558072636,,0
1,23.454139382656802,67.07932028497255,351.1876833266774,90,4.084927237711064,6.841023994219769,4.220402261,4.174199519024905,,0
7,26.110668858168566,46.33563325505742,675.9700125351619,50.359294172225795,5.11316561,6.108736419,0,3.4044324899342384,,0
0,22.606256891682612,82.54362511614967,358.3471971499621,90,6.782796405812016,6.691697233024229,7.085495744990421,0.6634744500609249,,0
10,31.278780627867604,22.094046489839332,845.7695137780081,25.42945993526056,7.712766437,7.610908269321525,0,2.043579822992444,,1
8,20.52696348890248,44.475191570380574,692.5229862702232,47.446782976820664,5.496678297,6.730801500008087,0,4.7054648176186955,,1
8,24.065641779193204,37.58469474,714.1617042102376,38.627438745821436,6.907786025179318,7.130965271616097,3.124987692558182,1.9370970533525698,,1
1,22.801344708629124,75.73396505992774,408.22210792977984,90,3.703127915295039,7.232582721,0.29880992556931396,2.307644715152683,,0
6,32.23488942176866,58.06110314127712,726.9425675926666,54.84666951650326,6.791341489336334,6.865689174756793,0.087782824,4.423882646367464,,0
9,25.982773882557872,39.48419657932766,743.9378616941044,37.768553911152935,5.035261902327023,6.547453510439555,0,3.247614277066423,,1
2,30.159222697343175,68.65734676047084,571.6278522,78.52060791810463,6.368814740049564,6.0694063004651335,0,1.579569163273096,,0
6,17.57219813481514,45.544038872923565,680.7075881059134,48.417068548388286,5.702697098112349,7.005248962582686,3.135587509161433,6.7731997700068876,,1
9,26.335251329346296,24.240922993353475,784.1033363667693,29.024817537499406,7.584496811740601,6.555573199152936,0,0.5322423014276763,,1
8,29.448153978117183,36.4042334,738.4366574,40.037406801714376,4.950677221992098,6.852845135566308,0,16.222019463666314,,1
3,25.41141994637712,63.94434880586153,539.6898649108126,76.19400449417643,6.7531275570741975,6.425053898,3.792893251601576,0.3795909982157407,,0
0,30.327401875326757,75.06410236424408,303.6163710327195,90,5.664591044,6.720428737858939,3.3691793117208424,0.045188545,,0
1,22.41355774949814,74.34371516453848,426.0558302924622,90,5.8100334263884035,6.810115716470316,10.576109907877926,6.6223402697372515,,0
0,32.0467372,80.38425941479385,442.2578985592161,90,5.779375328208949,6.880578074,10.501689638073127,0.8429278599172274,,0
4,36.49449061809625,58.875720090959604,557.5551408262947,70.68895472122739,4.985192274607065,6.465553343794276,0.796232612,3.924664342215494,,0
4,23.185807197801704,56.7499871,489.7405076598212,72.55528270035609,5.983081240911994,7.1590732846284055,5.071412855210445,4.9982688482352575,,0
10,22.77248739299614,30.84327335983364,797.3797774711265,26.405570418436962,5.924822133453814,6.620931564580409,3.247847670638354,5.8766966272762975,,1
6,32.26692239,52.209703247847045,725.2052758127745,58.64287676890406,6.2894882980880755,6.2976591618640265,0.8075634259267894,14.336512734074946,,0
8,32.89786072865356,34.54800461278577,782.3445857767359,34.82034426214789,6.101406174831435,6.767292974010961,0,1.044588868759107,,1
8,22.385699864233658,47.054661898731354,716.8997995316984,46.77755166480175,6.957593459534683,6.8103125927079375,1.763104652075827,3.716141455036662,,1
2,22.899065914520712,69.50705933857869,527.5724638529043,87.52132309872422,7.108210339256843,6.8481768299515275,3.6814629755576673,0.3678586600225684,,0
2,23.591076955697464,70.09424811472424,461.6746489815974,87.63018405468847,4.739252013806639,7.2086397211055235,2.8927065090881428,1.5667179958530704,,0
2,18.277747444828613,73.54107211628279,394.8064207,88.96466354555871,7.042527000708925,6.729065348979242,5.5269506044934555,5.651065641802615,,0
3,20.40674026757901,66.16608066,473.77670059352226,78.66824010473239,4.5763962874681745,6.764114112689368,1.5478111789832036,1.3749748943902058,,0
7,19.97929616623966,49.76568316956622,758.1444384254099,52.27020306820297,6.705427065765282,6.469044685630072,0,2.6828200631376853,,0
5,21.161012174479357,56.43562082600912,586.3003459085348,60.716313177362586,6.743686541643442,7.046166050866369,3.3272489110494954,2.1021680695774525,,0
7,24.826575563066093,41.93781312679781,667.830801,45.82982843864272,3.706419730004995,6.8552927192234305,3.3579102777066274,3.1149643723744784,,1
0,26.171073662682602,81.80751763,385.00809018625597,90,6.111575095835292,6.673991681811751,1.4700651682998407,10.824043616581797,,0
7,32.75250246407038,39.28136896339669,775.2068294786503,48.16930397353516,5.437804663967621,6.2285975919603604,4.984271832973244,0.17204696841121012,,1
3,20.008229796306047,65.54279852888261,601.2979457681032,77.31748394663263,5.08948169,7.233323658516526,0,2.5596768068683966,,0
10,29.921611992382918,29.833850046777695,910.9390116724067,21.701232393008144,7.6210227968388065,6.431696010663183,0,5.963953328224832,,1
0,23.930055778872454,78.95941571,392.04773947999746,90,5.215585031235097,6.622616597189088,4.225974391407173,1.969767210131283,,0
7,24.752681451737836,44.357312442805345,694.7812244373548,47.056518811712614,5.032347685,6.9075033533228005,0.29132886204421027,0.24534601242935986,,1
3,28.37409746083302,55.59075477,444.16787252896046,74.78189876,6.090833928006112,6.441032621414994,2.1048185793464222,2.466621314776622,,0
5,19.386389892188507,52.25637546129519,673.8467213059137,63.62381722101101,6.822707695558099,6.3519470665240565,8.613223446924342,1.2107331797085044,,0
7,26.912048730920255,45.46422450570557,621.6110224366032,47.42212974139362,5.830021696787847,6.162815725,0,0.5050492827203493,,1
3,25.83226104106528,65.79928196,530.8387781881314,83.22089200555399,7.399644654803103,7.016299086,11.12366516741574,5.672112099250013,,0
2,27.462256320040744,64.8616243,425.1348736183578,87.67529258015122,6.6371707943569085,6.636444126582103,5.511380339193156,2.2119211750532584,,0
8,26.44584321953909,46.328539204323505,690.5566586630651,49.08730093364854,3.386146416322284,7.678181027741998,2.0761654119359756,8.121590253240925,,1
2,37.276500699554475,65.66912575892749,438.13687844751496,83.73472541406977,5.364639644,6.501693480310738,5.628721060162998,4.919946596434402,,0
8,21.81130007874342,44.84728600263368,689.606237,44.800905134829875,5.325789480777961,6.523564692971323,9.389783247755858,3.542446975969893,,1
1,22.345015224990913,77.13597180935842,413.04386484255105,90,6.575233144115307,6.630382109,1.6192209882056554,0.015114521024891837,,0
1,21.88429736787618,71.76886345078098,412.58656025374614,90,2.850219532351066,6.872940396541547,1.2387462431908318,1.674923078945207,,0
1,22.222614404198726,83.87655446304755,481.6666955890154,90,9.058811650461266,6.658938998364406,2.335401410284237,0.6600189888284226,,0
5,21.81306436346741,49.03181584,544.7568603,67.15820971142502,6.637231313873052,6.983699664200754,3.0964294408936825,7.250552462807164,,0
2,30.94508265553776,74.59577086805001,491.02707135069335,83.78602575629185,6.178652164701229,6.506423483003403,0,0.5756032762378718,,0
8,32.102521239949276,45.00291159021489,780.8979576,41.477708096671826,7.417881259702975,6.3855224844609255,1.8670177179558238,1.0108692784351307,,1
3,22.14626853125262,61.64689895461677,494.3401817743302,77.37465646791924,8.812384863,6.260535578177268,8.880641400241016,2.1822021822673667,,0
0,20.838222134478855,86.96232650032164,364.1040554626199,90,7.044895973506084,6.13292775,5.454222171874333,0.9169826572369753,,0
3,27.35707778193202,63.74976742700524,508.47376874098745,80.01974163384767,7.138575715765944,6.644579294157483,2.921943623074169,0.7066531608207628,,0
0,22.238884778595143,81.44346814639928,458.9862604180355,90,6.156828029357259,6.709705906282033,3.145518653949118,2.7421247276392453,,0
4,28.164659088777555,61.30160919,569.7053815476679,70.84331117758133,5.830169095959662,6.610568891755045,6.095535113654693,0.27940506661889014,,0
3,26.0146151,64.32845629264726,493.4392852696201,77.57235584323466,5.429045467194118,7.173021739156148,1.322501680285857,0.1797843242383106,,0
7,17.42127942501384,49.05404136579891,704.1938326,48.12778605237848,5.0086656099425495,7.168409063,7.739187761797744,1.3968173587411032,,1
7,32.737526006650306,48.967443602761065,624.8853925081788,52.81928070941739,5.175583080360603,6.699559103766649,8.000079243143071,3.8260246433297844,,0
6,33.97938836547761,41.257340133809095,674.0679755221474,51.63406805215515,4.379332843,6.261823666042411,3.3702523959853625,2.4277405200174766,,0
2,21.93605654757807,76.52170121439076,500.4303653850884,86.48019587736766,5.908954259177972,6.629988467583484,4.165454735770065,1.6490968278302391,,0
0,23.061492200320078,71.68754005982163,384.6095764430558,90,3.978398907328336,6.620053581824881,8.091979424724679,2.5024154279896744,,0
0,26.429326953624525,85.16273102170828,358.07071007763847,90,6.229099828972453,6.602859511316582,8.284395506681975,1.3645245972702105,,0
10,26.672283949935125,35.633525684137915,755.6659538858271,36.54428346255721,5.95640327,6.590684328830527,0,8.253483914284605,,1
2,28.29272136336415,64.54516784892401,506.7408668172955,83.03550283356813,6.176322358064025,6.603961131282557,2.620334600589894,0.16940913604155888,,0
5,35.05102269383175,52.945928560227074,661.4490251244531,64.32325531509063,5.373442115976009,6.6840375152306715,0,3.3569790265772648,,0
6,24.11526386252975,44.47147665757032,608.1346126485603,51.373886508110935,9.692232444216604,6.609337670355333,3.827194815002171,6.657012061093512,,0
5,21.00851377730773,53.92539484855632,622.9193351775742,63.355862201976606,7.632139080216375,6.862496752587678,4.999883650370672,4.8871577158413695,,0
5,18.103403859927365,53.45982857907129,495.6486490698966,63.22236700261842,4.506548999898333,6.908110614771458,0,0.6101736391616497,,0
5,21.345349800290403,58.89830266,570.7691134671401,62.00547287792877,6.279441704912278,6.5268064738452525,1.6344032855515227,1.0526169311113243,,0
2,24.834365135631014,76.55154373059804,478.4470533564549,86.04909166916846,5.270392628475212,7.181319598,0.15823824725595248,3.7874333712376735,,0
5,33.97278931758894,61.97841905394978,554.5158291509083,71.73159075029338,4.782624327951103,6.505981309447815,0.30360056926848733,0.2641029846692384,,0
7,22.411943504819142,42.189159867108486,633.1746812605202,52.73047099503673,4.391913514651279,6.314659815855399,3.8530511806788983,5.011733842241056,,0
10,26.118939758194493,28.95389063127736,766.6110221765557,29.312239753377472,6.518660028911105,6.914233421409516,0,3.8072085194370775,,1
10,24.91788551963624,21.58280903889525,814.6096364163186,19.59673284339875,5.1823437179165115,6.554777559675698,0.097522132,3.9236325764492017,,1
1,30.94196636724042,70.97064966751906,430.63354907968125,90,7.161391228830245,6.896387441227216,0,0.31688622243956976,,0
4,37.63466212936811,64.82425817,448.0884383337514,77.39215014,7.192538657436527,6.078899419669841,3.9609706291739926,3.7949983094855693,,0
0,22.345656135398396,88.07791411774116,293.9649923682467,90,7.648697262253739,7.217736782,4.867180040466054,3.416598258,,0
0,22.55280278740889,73.82825564060039,369.6567411071412,90,4.977135880711076,7.001688022412121,2.8131222499005135,5.332194105028032,,0
4,30.22080438534536,57.03767870423553,582.8843293026777,66.65758805855427,6.570438732830413,6.349857035251099,2.8329571069525774,0.1274574970947021,,0
2,28.40945744813156,69.86797121520536,342.6247578637383,89.47621245772385,6.7589450599707614,6.356366862846114,4.740884641510333,0.070145721,,0
3,34.23353662868017,66.40080579409803,495.0134911924185,81.31879031041824,5.4309861898752425,7.301679771229258,1.3553955532719675,1.4004601859508023,,0
2,27.919640926629818,65.95198240039177,453.68760717412897,78.18178128163301,5.073873651,6.578786028950613,0,0.48328318864356756,,0
0,23.203539546064704,82.12030522232045,469.41688891042236,90,7.931424798931167,6.549744545380213,10.416723298060447,2.4519469026217866,,0
0,27.953274153461546,77.63080326464542,380.74890941435683,90,6.272995050878465,6.120184371755215,3.100181885869182,7.4793814916969925,,0
4,30.543517902914537,59.927738645608606,579.1494492370464,73.14544794668069,6.763161300854086,6.694766538319533,3.109719690439332,1.4901751687102145,,0
5,29.102410905986822,57.73142124,607.0628570043732,66.95925553858851,5.013508785806487,6.731684115549274,6.032519205,5.5920302,,0
2,27.53637015553649,70.03211134905469,373.47167600963996,90,4.536858640173367,7.014647929030845,14.78716556271145,0.000722711,,0
8,30.333373447945768,37.81807054736716,758.4103608315869,37.97509587389345,5.316660270609468,6.380276471544657,0,0.5536247741976551,,1
4,30.846477952228362,59.451950980370846,570.7698252728144,64.93367922259398,5.851174335132003,6.343913962327817,4.749481641,0.092687825,,0
7,31.910794955187637,44.55818520397332,705.4134319837294,47.481712850893246,4.722935991819181,6.935288790432943,0.077343144,1.1931479432120486,,1
0,28.243549437948214,78.14994485058936,596.3118853218164,90,5.98818623,7.102019021368119,3.3836290862698677,7.164088953415202,,0
4,24.164409598415727,58.70601968666449,455.79435302507056,77.98894086648697,3.9737937743178002,6.328654294664635,1.2393639369796303,0.3059391231011985,,0
2,25.733568432166614,77.99323585252358,566.2348324880554,88.34189667326113,4.655943093036154,7.124454225889922,0.8230350965982454,2.797334860201949,,0
0,31.032544832541785,82.80459724,385.6276240299822,90,6.805093498,6.811262552446046,4.876125914646016,1.801681787050201,,0
3,20.91532164506382,63.52259841,534.3664452201505,78.51696495249506,6.724548624333473,7.127541601722394,0,8.364604096804284,,0
4,26.843366544364507,63.48477202255368,557.7243877349379,70.99382094,5.529747882,6.778933891544715,6.240422699535611,0.3921004162114519,,0
6,23.033305938363196,48.33090255121995,618.7881833300978,56.37853463992419,4.778682829107656,6.043316624753615,2.7650088081001236,0.7148775990773596,,0
0,25.143724114674086,85.86562318793321,371.50835358806205,90,4.767115738168787,6.754409785305188,6.267304918704319,0.089961365,,0
2,31.392259313036494,71.84821096099047,496.4754367786505,83.01734726366105,5.552078104870423,7.118043145601381,2.801434164161331,1.7071404221326782,,0
1,25.955495340099517,74.46348927997886,364.14131516641606,90,6.773422189974349,6.5318761942748855,3.498388197364755,0.9764961774644186,,0
8,25.232182740780743,42.23858462905139,757.5289583760883,41.20348063686173,7.113894829613189,6.683610509327764,2.662691715501984,6.118492514187682,,1
9,18.200719295100406,27.145619239657503,739.1902797557373,36.65883563047612,5.4041619174216375,6.747159948934707,0,2.7861590559006726,,1
5,28.731267830136105,49.36616265545097,543.4965330479821,59.22112404224831,4.615809089,5.930145836039455,1.9260286967599924,2.8564590288812477,,0
9,28.227420905705376,29.030374968004722,737.4993571002093,35.24488187768956,6.321412365,7.301404272631243,0,2.277288547915061,,1
2,35.81627362,70.71471547381853,542.8574608431286,81.78985195639069,5.011758035248981,6.529587296030847,1.5282935682269572,0.28903826136962363,,0
7,23.461108825234994,53.66257499742546,653.2332456491888,49.62223105372196,5.378096833366557,6.95172063,0,1.766462490517109,,1
7,26.095751638319694,56.15650073096316,697.9226809104811,54.180521992303674,7.590331308524445,6.7739896591555375,6.217979768439999,20,,0
1,26.246918418553776,78.19025550720379,403.45218621422634,90,6.992538514278921,7.177285716907808,2.540383740538693,5.409601239059217,,0
5,32.887266398817374,57.50422237472228,637.8960924961809,61.32998186,6.189569174701742,6.921816836728424,6.490128165490651,6.717677699,,0
6,24.523522338065238,40.99471133,674.2753869395102,47.672575042134014,4.473697198664732,6.729522718543707,5.806376964182876,5.198655692,,1
1,26.395107628851697,72.286631,532.4304416648206,88.66620485758247,6.253675881,6.531945472244216,0.7420008804505187,0.32623769692382976,,0
10,28.039482548582697,26.061081240458805,791.2218027250392,26.42547243,7.275188748945032,7.039355210414642,0,0.7741688622727434,,1
9,25.93304561578179,31.89576200874442,793.4327402378954,34.60028148,5.549239601081357,6.237967608813615,9.081508878067051,0.009379602,,1
1,22.767831927247357,74.15928090707605,444.90337697694724,90,7.621336907984058,6.993767126082767,9.852777826,1.0851060679905076,,0
9,25.97044996449154,32.63954711151436,824.7935890931507,32.13376562799374,7.551294347421848,6.470286574533538,1.3054444600156874,0.34491096805396726,,1
0,30.36815874929886,70.10350094812107,364.0583806195635,90,7.996479398572168,7.1756850985869916,5.772119319252048,1.9204880194580525,,0
7,19.8674235,48.73955128058767,717.2502656,50.651016776525026,6.366291751837624,6.8483898627988085,0.3074607911584335,3.391493205425388,,0
0,25.66484837073438,74.63628487130097,390.2651351941659,90,6.704870039767215,6.993237130355032,6.297058143,6.226475138516548,,0
8,21.499395925304135,41.196234320555746,716.7905911445752,38.14007391657656,7.697024745997308,6.824596644147416,0,4.149503741750569,,1
10,30.975233144624212,40.370413348749864,804.5876242224186,31.222558051878885,6.5368727244827705,6.274286871457701,0,8.370332624703597,,1
5,17.384065476081126,50.403077042067885,612.6120198213339,60.77370938595374,5.398519070651744,6.541781250981399,0,0.16621560080897965,,0
6,22.205390763642058,37.348562386268355,634.1885478439021,54.794682908034694,5.461748596166567,7.001716801283415,2.6632782435517615,0.036763852,,0
9,26.886059375322603,33.569978890599444,770.7356591585263,35.69337265368455,6.286265944528487,6.849996745207953,0,3.2482591658086637,,1
6,32.827620146171704,55.50479817499286,718.9059028781093,53.096634818756016,4.451326293664538,7.154296971591702,2.398167605259396,1.0247358791313759,,0
9,24.67124869463506,44.79173727110297,809.2724842807609,38.15528353925148,5.828089301562969,6.920982368911151,0,0.8770830694907844,,1
2,22.22400236653401,63.85225202773792,523.4577296248448,83.85176243753699,7.315856541876304,6.509989432789202,1.8529382324940196,1.2054073660741207,,0
1,34.40578534720295,77.48349611618261,417.22302369880646,90,3.370495378601663,6.561180758683809,7.159495919239575,0.9432942333204425,,0
8,17.75993049791878,37.67344771609973,675.5379585885838,45.46575223102456,7.841378522153418,6.830875217156971,2.5424416429203136,2.148856903197542,,1
7,14.005970216899591,44.470258228479324,727.7650279118876,50.23769241696954,7.346849062443791,6.105786780199968,2.171006736059958,1.7402508441684337,,0
9,27.20007225026666,48.221716735085174,803.8023396264897,39.35487448908487,5.448282461003428,7.302032565686895,4.0368919192119535,2.1549553140139093,,1
6,22.489728878236946,42.48514835802423,713.6335337875491,52.749989345853564,6.652068993446171,6.932524020913267,4.041825780042042,3.3507590567098493,,0
8,19.893835914346433,41.26869830747287,689.8009687015385,47.56196496406147,6.003777272287592,7.168110379114662,6.139689873754103,1.4688098033593224,,1
3,28.541782236496765,67.33846585882716,508.52256723198263,75.68137713413243,7.475988442,6.325818817757249,2.420422213054579,0.8682815313533093,,0
3,26.219003568855996,70.42893162469673,438.0257918737283,81.98248091201597,7.179219771323929,7.173369548106576,2.5110950644174737,0.5452870720368264,,0
0,22.179606846316357,80.48991576735447,380.37644469695636,90,4.319915132180389,7.469449673308325,1.0966722008259642,1.289922588964729,,0
7,18.59847800664553,46.540252697520515,729.8285255289724,49.85870466931741,6.704714896157012,6.403736493386805,0.9130578478827407,4.062137637890441,,1
2,29.362286641400722,68.04175716289105,456.6752310385901,89.20711246095107,5.753246575628102,7.031420538,7.094309682907337,4.240440632103461,,0
6,28.251005889793305,51.34563470622554,672.0239897600412,54.58661132952576,6.099399085,6.800332983406188,6.499962116786402,3.297986115857559,,0
1,24.504120681103085,73.28403862251295,430.47484470010943,85.22845700559358,5.126193718836221,6.336669845525527,7.480915504260004,0.7998296769089641,,0
1,34.23318498023833,78.10785944928026,456.20285141107803,90,8.097764482945003,6.947865191555561,0,2.6608238584348105,,0
6,19.649576168369236,48.15194831978183,582.6154305092166,60.52273760868845,7.248074183883091,7.050080961451204,5.849435637982203,2.536725666,,0
5,17.372374145376305,56.88550196951093,604.2604725,66.23927632220317,5.112274603232439,6.6196620341993455,0,1.9864936032780594,,0
2,21.540459650593778,69.85368593157511,330.44320145496386,90,4.398467271707721,7.149774956076566,6.894351972367042,2.3953830011498787,,0
8,24.77206991822251,45.63025125386084,710.6551920919007,44.09246483316387,5.537192842826582,6.299970978,0.6966464202868341,2.030585327416903,,1
9,26.21669724661346,34.743031382057566,678.4763378,33.705830209736376,6.521403175309567,6.351573156065107,3.507599941801567,2.5003767480422208,,1
5,23.79381971071835,46.134837658965594,660.2997258273408,60.190826253639415,6.288247012735468,6.840979218676625,0,3.7711288672853396,,0
9,26.760276982571483,41.30960750356996,798.8703676382256,34.05488654217734,7.503759389721892,6.807615583391681,4.913502898118439,0.3483484331871879,,1
9,18.74230287904778,30.471338495686904,783.3335491,39.24081912546701,6.947903666617023,6.5850279534727685,0,4.154395467271881,,1
5,32.21882302,51.731168306755904,676.0503114,62.12247960702684,7.163482830903488,7.042878330791566,0.9946352674404668,0.43815224452026236,,0
0,24.589244108037157,77.02169352978254,352.55417395875816,90,6.392226480732525,6.959268294264785,2.005716116692894,0.20685432621168914,,0
3,30.586479157940637,71.87219046585409,607.3681598957779,76.69367564730241,4.332841523746811,7.057441721280204,0,11.199081696462361,,0
9,26.71362673188852,24.32162893010652,806.6095782130193,29.251531605811266,5.765161762623718,6.763059069,1.683582702765405,9.439091279969142,,1
5,27.283766095768918,70.68874266829997,588.1722356390527,69.91182423208316,7.272107687890399,6.980774080393502,8.418267353510885,0.18701976330246564,,0
5,27.84883640116102,60.28028404533026,656.7810073591472,67.75918472394756,5.938172485770425,6.666304909091002,11.000715666960026,1.7569354626862856,,0
10,27.238542800086574,31.11619457,744.6853243794183,30.66516660610791,6.603708442348496,7.416145607025978,1.2914673612587433,0.6182875957901188,,1
4,28.21361379933772,59.72552999691857,518.7742919236164,70.13208802433336,5.617502022,6.556236268963404,6.750043825202567,1.9927749175301104,,0
0,31.645762650662157,81.42777037428829,369.57051383801496,90,4.764225781749786,7.431589228837494,5.696283913785612,5.318999975110162,,0
7,25.98260584850735,47.60561214189669,653.5511145967993,51.58363641341537,5.851987123144667,6.810466384126823,3.696649584304638,9.024129714955778,,0
4,28.54501878794256,63.22607792975028,507.1721178619874,76.38178666394718,6.370856931639184,6.387346733129377,2.3735540466182834,3.0174374817938654,,0
4,24.551321528563868,62.778022330017244,621.1541533547662,68.65190480902963,5.213174736646268,7.210423805,3.985230776267806,1.310429279617178,,0
6,32.200586077247365,50.44790340627625,627.0572799815084,58.45678984629881,5.717146506171998,6.837770416518487,4.212436113819285,2.773918197983487,,0
3,21.61803848970365,64.01330789846337,537.6252484,78.40989568027962,4.872644109616821,7.0553372295140715,2.064620813371006,1.121905018392122,,0
5,34.004702164554075,54.24363358173244,571.4824316793159,58.884032606025045,7.343093901076915,7.167156775562778,2.767517100321036,7.217963939,,0
3,24.799210246778284,64.0254586,428.9698349725742,86.78691372149933,5.646653090894359,6.901386666243507,3.624709643007535,6.129918205253564,,0
2,17.84612448940976,75.66885048433532,493.5028679195711,90,7.743306654,6.622327746556156,6.679209951991574,2.450909568926755,,0
6,25.640522074553946,52.96778361140431,544.3872512290111,59.66390995925343,7.834497421,7.092714013300775,0,1.1782341880011913,,0
7,21.594741712625595,30.298056826678597,676.5682976957265,40.51536457843208,5.902744842333908,6.800226652236378,2.045373374177045,1.0418277982839488,,1
3,29.203217744943622,68.27950388264881,451.5842480583595,82.80695895,4.789861521,7.005757345582525,9.536016407158092,0.10196740872140767,,0
1,21.736880103488044,75.97368097359387,539.3637999615404,90,3.4969225467199956,6.153880827862562,8.092180457757813,5.075539077950689,,0
9,22.769082833926102,34.90645621777051,805.5681361087361,34.86254524953581,4.233555512,6.934094515102956,5.447537146666116,1.7956019837382202,,1
2,15.552296345272346,68.05740773455557,485.2876896,85.23906459549728,4.351398210121608,6.608424252456491,4.273295520534103,1.1797186153992307,,0
0,22.738468403754617,85.62056359993007,463.1853338827334,90,7.654163552953806,7.295992891153559,5.962992691058069,1.9109264384034512,,0
7,12.880603366855217,49.73763231061429,637.6842011267132,57.106443988619745,6.1389895046723355,6.986926204366728,5.2067085001087765,5.123435184,,0
2,17.080485882571384,66.13561166088195,507.1739689335046,84.94333521173358,6.467525428910386,6.871957323754788,8.880766588592792,0.3992717529529889,,0
9,28.802073280721487,37.03526143562267,769.9905216859356,32.56542242694118,3.335494789277849,6.945892998005066,0,5.8485256,,1
6,28.92900079325416,45.14171632729357,653.2010040666835,58.54834496705429,4.562440284939286,6.5004677441369845,0,6.833936040893525,,0
9,27.127287808924823,28.101909176055347,823.6176750053384,35.45407711072686,7.064495731735544,7.286977007158416,5.328332304207944,8.795902375605674,,1
4,20.165119284353935,56.86641387705018,596.6246051389901,78.30399760018662,6.3441289348591035,7.397411125525071,2.569331932693589,1.5199430526807571,,0
9,24.76144322,39.311967361913794,774.4361831412511,33.12121935080919,5.823353665577283,6.917874053164465,0,0.734405744,,1
